,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
theta[54],4.851,4.065,0.101,10.631,0.036,0.03,10444.0,5748.0,1.0
theta[55],5.264,4.089,0.157,10.905,0.04,0.031,9480.0,5897.0,1.0
theta[56],6.133,4.154,0.4,11.922,0.038,0.03,11036.0,5160.0,1.0
theta[57],5.471,4.1,0.215,11.243,0.036,0.03,11492.0,5808.0,1.0
theta[58],4.85,4.041,0.068,10.598,0.036,0.03,10228.0,5813.0,1.0
theta[59],4.975,4.079,0.1,10.729,0.035,0.029,10151.0,5810.0,1.0
theta[60],15.08,4.938,6.856,22.655,0.058,0.041,6695.0,4978.0,1.0
theta[61],5.284,4.051,0.176,10.936,0.036,0.03,10833.0,6328.0,1.0
theta[62],6.55,4.206,0.753,12.639,0.038,0.029,9897.0,5276.0,1.0
theta[63],9.781,4.56,2.61,16.551,0.046,0.034,9186.0,5819.0,1.0
theta[64],6.137,4.166,0.436,12.058,0.035,0.029,12018.0,5360.0,1.0
theta[65],8.066,4.402,1.385,14.366,0.04,0.033,11172.0,4753.0,1.0
theta[66],10.605,4.541,3.42,17.485,0.046,0.033,9156.0,5504.0,1.0
theta[67],8.395,4.354,1.867,14.922,0.043,0.033,9199.0,5508.0,1.0
